workbook,sheet,cell,formula,cached_or_converted_value
14nov.xls,toll,AH19,=D19*(LN(EXP(S19)+EXP(T19))),0
14nov.xls,toll,AJ19,=$J$5,10
14nov.xls,toll,AK19,"=AJ19+MAX(K19,AK$10:AK18)",130.738410700958
14nov.xls,toll,AL19,=AK19-K19,23.5573105628038
14nov.xls,toll,AM19,=-G19*AL19/3600,-0.114329908309782
14nov.xls,toll,AN19,=-H19*AL19/3600,-0.81102567134249
14nov.xls,toll,AO19,=AM19*E19+AN19*D19,-0.114329908309782
14nov.xls,toll,AP19,=AL19*D19,0
14nov.xls,toll,AR19,=AN19*D19,0
14nov.xls,toll,AS19,=AH19-AR19,0
14nov.xls,toll,A20,=A19+1,11
14nov.xls,toll,B20,"=IF(A20<$N$4/3,0.1,(IF(A20>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C20,=RAND(),0.549720385441204
14nov.xls,toll,D20,"=IF((C20>$M$2),1,0)",0
14nov.xls,toll,E20,=1-D20,1
14nov.xls,toll,F20,=RAND(),0.159474485009346
14nov.xls,toll,G20,=7.75+F20*10,9.34474485009346
14nov.xls,toll,H20,"=LOGINV(F20,2.64,1.139)",4.50347699051634
14nov.xls,toll,J20,=-LN(RAND())/B20,0.313729688454185
14nov.xls,toll,K20,=K19+J20,107.494829826609
14nov.xls,toll,L20,=(1/$J$4)*(1+AB19),10
14nov.xls,toll,M20,"=L20+MAX(K20,Y$10:Y19)",140.738410700958
14nov.xls,toll,N20,=K20,107.494829826609
14nov.xls,toll,O20,=M20-K20,33.2435808743496
14nov.xls,toll,P20,=N20-K20,0
14nov.xls,toll,Q20,"=A20-MATCH(K20,$M$9:M19,1)",3
14nov.xls,toll,R20,=-G20*(O20/3600),-0.0862924392150678
14nov.xls,toll,S20,=-1*I20-(H20*(P20/3600)),-19.5
14nov.xls,toll,T20,=-H20*(O20/3600),-0.0415865837638895
14nov.xls,toll,U20,=T20-S20,19.4584134162361
14nov.xls,toll,V20,=1/(1+EXP(U20)),3.54256987503161e-09
14nov.xls,toll,W20,=RAND(),0.368233476429729
14nov.xls,toll,X20,"=IF(W20<V20,1,0)",0
14nov.xls,toll,Y20,=(M20*(1-X20)+N20*X20)*D20+M20*E20,140.738410700958
14nov.xls,toll,Z20,=((1-X20)*O20+X20*P20)*D20+E20*O20,33.2435808743496
14nov.xls,toll,AA20,"=IF(D20*X20>0,AA19,Q20)",3
14nov.xls,toll,AB20,=(X20*D20),0
14nov.xls,toll,AC20,=SUM(AB$10:AB19)/K20,0
14nov.xls,toll,AD20,=R20*E20+D20*(X20*S20+(1-X20)*T20),-0.0862924392150678
14nov.xls,toll,AE20,=Z20,33.2435808743496
14nov.xls,toll,AF20,=E20*O20,33.2435808743496
14nov.xls,toll,AG20,=((1-X20)*O20+X20*P20)*D20,0
14nov.xls,toll,AH20,=D20*(LN(EXP(S20)+EXP(T20))),0
14nov.xls,toll,AJ20,=$J$5,10
14nov.xls,toll,AK20,"=AJ20+MAX(K20,AK$10:AK19)",140.738410700958
14nov.xls,toll,AL20,=AK20-K20,33.2435808743496
14nov.xls,toll,AM20,=-G20*AL20/3600,-0.0862924392150678
14nov.xls,toll,AN20,=-H20*AL20/3600,-0.0415865837638895
14nov.xls,toll,AO20,=AM20*E20+AN20*D20,-0.0862924392150678
14nov.xls,toll,AP20,=AL20*D20,0
14nov.xls,toll,AR20,=AN20*D20,0
14nov.xls,toll,AS20,=AH20-AR20,0
14nov.xls,toll,A21,=A20+1,12
14nov.xls,toll,B21,"=IF(A21<$N$4/3,0.1,(IF(A21>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C21,=RAND(),0.787595225574059
14nov.xls,toll,D21,"=IF((C21>$M$2),1,0)",0
14nov.xls,toll,E21,=1-D21,1
14nov.xls,toll,F21,=RAND(),0.653059175164853
14nov.xls,toll,G21,=7.75+F21*10,14.2805917516485
14nov.xls,toll,H21,"=LOGINV(F21,2.64,1.139)",21.9397985610395
14nov.xls,toll,J21,=-LN(RAND())/B21,3.01457434299491
14nov.xls,toll,K21,=K20+J21,110.509404169603
14nov.xls,toll,L21,=(1/$J$4)*(1+AB20),10
14nov.xls,toll,M21,"=L21+MAX(K21,Y$10:Y20)",150.738410700958
14nov.xls,toll,N21,=K21,110.509404169603
14nov.xls,toll,O21,=M21-K21,40.2290065313547
14nov.xls,toll,P21,=N21-K21,0
14nov.xls,toll,Q21,"=A21-MATCH(K21,$M$9:M20,1)",4
14nov.xls,toll,R21,=-G21*(O21/3600),-0.159581671902411
14nov.xls,toll,S21,=-1*I21-(H21*(P21/3600)),-19.5
14nov.xls,toll,T21,=-H21*(O21/3600),-0.24517119433574
14nov.xls,toll,U21,=T21-S21,19.2548288056643
14nov.xls,toll,V21,=1/(1+EXP(U21)),4.34244271327797e-09
14nov.xls,toll,W21,=RAND(),0.300469656176597
14nov.xls,toll,X21,"=IF(W21<V21,1,0)",0
14nov.xls,toll,Y21,=(M21*(1-X21)+N21*X21)*D21+M21*E21,150.738410700958
14nov.xls,toll,Z21,=((1-X21)*O21+X21*P21)*D21+E21*O21,40.2290065313547
14nov.xls,toll,AA21,"=IF(D21*X21>0,AA20,Q21)",4
14nov.xls,toll,AB21,=(X21*D21),0
14nov.xls,toll,AC21,=SUM(AB$10:AB20)/K21,0
14nov.xls,toll,AD21,=R21*E21+D21*(X21*S21+(1-X21)*T21),-0.159581671902411
14nov.xls,toll,AE21,=Z21,40.2290065313547
14nov.xls,toll,AF21,=E21*O21,40.2290065313547
14nov.xls,toll,AG21,=((1-X21)*O21+X21*P21)*D21,0
14nov.xls,toll,AH21,=D21*(LN(EXP(S21)+EXP(T21))),0
14nov.xls,toll,AJ21,=$J$5,10
14nov.xls,toll,AK21,"=AJ21+MAX(K21,AK$10:AK20)",150.738410700958
14nov.xls,toll,AL21,=AK21-K21,40.2290065313547
14nov.xls,toll,AM21,=-G21*AL21/3600,-0.159581671902411
14nov.xls,toll,AN21,=-H21*AL21/3600,-0.24517119433574
14nov.xls,toll,AO21,=AM21*E21+AN21*D21,-0.159581671902411
14nov.xls,toll,AP21,=AL21*D21,0
14nov.xls,toll,AR21,=AN21*D21,0
14nov.xls,toll,AS21,=AH21-AR21,0
14nov.xls,toll,A22,=A21+1,13
14nov.xls,toll,B22,"=IF(A22<$N$4/3,0.1,(IF(A22>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C22,=RAND(),0.996709349961232
14nov.xls,toll,D22,"=IF((C22>$M$2),1,0)",1
14nov.xls,toll,E22,=1-D22,0
14nov.xls,toll,F22,=RAND(),0.0453057338759198
14nov.xls,toll,G22,=7.75+F22*10,8.2030573387592
14nov.xls,toll,H22,"=LOGINV(F22,2.64,1.139)",2.03929842449815
14nov.xls,toll,J22,=-LN(RAND())/B22,4.1287701380783
14nov.xls,toll,K22,=K21+J22,114.638174307682
14nov.xls,toll,L22,=(1/$J$4)*(1+AB21),10
14nov.xls,toll,M22,"=L22+MAX(K22,Y$10:Y21)",160.738410700958
14nov.xls,toll,N22,=K22,114.638174307682
14nov.xls,toll,O22,=M22-K22,46.1002363932764
14nov.xls,toll,P22,=N22-K22,0
14nov.xls,toll,Q22,"=A22-MATCH(K22,$M$9:M21,1)",4
14nov.xls,toll,R22,=-G22*(O22/3600),-0.105045245129
14nov.xls,toll,S22,=-1*I22-(H22*(P22/3600)),-19.5
14nov.xls,toll,T22,=-H22*(O22/3600),-0.0261144831793891
14nov.xls,toll,U22,=T22-S22,19.4738855168206
14nov.xls,toll,V22,=1/(1+EXP(U22)),3.48818072002257e-09
14nov.xls,toll,W22,=RAND(),0.735865615061746
14nov.xls,toll,X22,"=IF(W22<V22,1,0)",0
14nov.xls,toll,Y22,=(M22*(1-X22)+N22*X22)*D22+M22*E22,160.738410700958
14nov.xls,toll,Z22,=((1-X22)*O22+X22*P22)*D22+E22*O22,46.1002363932764
14nov.xls,toll,AA22,"=IF(D22*X22>0,AA21,Q22)",4
14nov.xls,toll,AB22,=(X22*D22),0
14nov.xls,toll,AC22,=SUM(AB$10:AB21)/K22,0
14nov.xls,toll,AD22,=R22*E22+D22*(X22*S22+(1-X22)*T22),-0.0261144831793891
14nov.xls,toll,AE22,=Z22,46.1002363932764
14nov.xls,toll,AF22,=E22*O22,0
14nov.xls,toll,AG22,=((1-X22)*O22+X22*P22)*D22,46.1002363932764
14nov.xls,toll,AH22,=D22*(LN(EXP(S22)+EXP(T22))),-0.0261144796912084
14nov.xls,toll,AJ22,=$J$5,10
14nov.xls,toll,AK22,"=AJ22+MAX(K22,AK$10:AK21)",160.738410700958
14nov.xls,toll,AL22,=AK22-K22,46.1002363932764
14nov.xls,toll,AM22,=-G22*AL22/3600,-0.105045245129
14nov.xls,toll,AN22,=-H22*AL22/3600,-0.0261144831793891
14nov.xls,toll,AO22,=AM22*E22+AN22*D22,-0.0261144831793891
14nov.xls,toll,AP22,=AL22*D22,46.1002363932764
14nov.xls,toll,AR22,=AN22*D22,-0.0261144831793891
14nov.xls,toll,AS22,=AH22-AR22,3.48818069914603e-09
14nov.xls,toll,A23,=A22+1,14
14nov.xls,toll,B23,"=IF(A23<$N$4/3,0.1,(IF(A23>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C23,=RAND(),0.585028114861453
14nov.xls,toll,D23,"=IF((C23>$M$2),1,0)",0
14nov.xls,toll,E23,=1-D23,1
14nov.xls,toll,F23,=RAND(),0.510686090335574
14nov.xls,toll,G23,=7.75+F23*10,12.8568609033557
14nov.xls,toll,H23,"=LOGINV(F23,2.64,1.139)",14.447378324614
14nov.xls,toll,J23,=-LN(RAND())/B23,6.06301162881979
14nov.xls,toll,K23,=K22+J23,120.701185936502
14nov.xls,toll,L23,=(1/$J$4)*(1+AB22),10
14nov.xls,toll,M23,"=L23+MAX(K23,Y$10:Y22)",170.738410700958
14nov.xls,toll,N23,=K23,120.701185936502
14nov.xls,toll,O23,=M23-K23,50.0372247644566
14nov.xls,toll,P23,=N23-K23,0
14nov.xls,toll,Q23,"=A23-MATCH(K23,$M$9:M22,1)",5
14nov.xls,toll,R23,=-G23*(O23/3600),-0.17870045521849
14nov.xls,toll,S23,=-1*I23-(H23*(P23/3600)),-19.5
14nov.xls,toll,T23,=-H23*(O23/3600),-0.200807421246069
14nov.xls,toll,U23,=T23-S23,19.2991925787539
14nov.xls,toll,V23,=1/(1+EXP(U23)),4.15400634974508e-09
14nov.xls,toll,W23,=RAND(),0.524122795997268
14nov.xls,toll,X23,"=IF(W23<V23,1,0)",0
14nov.xls,toll,Y23,=(M23*(1-X23)+N23*X23)*D23+M23*E23,170.738410700958
14nov.xls,toll,Z23,=((1-X23)*O23+X23*P23)*D23+E23*O23,50.0372247644566
14nov.xls,toll,AA23,"=IF(D23*X23>0,AA22,Q23)",5
14nov.xls,toll,AB23,=(X23*D23),0
14nov.xls,toll,AC23,=SUM(AB$10:AB22)/K23,0
14nov.xls,toll,AD23,=R23*E23+D23*(X23*S23+(1-X23)*T23),-0.17870045521849
14nov.xls,toll,AE23,=Z23,50.0372247644566
14nov.xls,toll,AF23,=E23*O23,50.0372247644566
14nov.xls,toll,AG23,=((1-X23)*O23+X23*P23)*D23,0
14nov.xls,toll,AH23,=D23*(LN(EXP(S23)+EXP(T23))),0
14nov.xls,toll,AJ23,=$J$5,10
14nov.xls,toll,AK23,"=AJ23+MAX(K23,AK$10:AK22)",170.738410700958
14nov.xls,toll,AL23,=AK23-K23,50.0372247644566
14nov.xls,toll,AM23,=-G23*AL23/3600,-0.17870045521849
14nov.xls,toll,AN23,=-H23*AL23/3600,-0.200807421246069
14nov.xls,toll,AO23,=AM23*E23+AN23*D23,-0.17870045521849
14nov.xls,toll,AP23,=AL23*D23,0
14nov.xls,toll,AR23,=AN23*D23,0
14nov.xls,toll,AS23,=AH23-AR23,0
14nov.xls,toll,A24,=A23+1,15
14nov.xls,toll,B24,"=IF(A24<$N$4/3,0.1,(IF(A24>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C24,=RAND(),0.0809424735609875
14nov.xls,toll,D24,"=IF((C24>$M$2),1,0)",0
14nov.xls,toll,E24,=1-D24,1
14nov.xls,toll,F24,=RAND(),0.0170276965177447
14nov.xls,toll,G24,=7.75+F24*10,7.92027696517745
14nov.xls,toll,H24,"=LOGINV(F24,2.64,1.139)",1.25355821924738
14nov.xls,toll,J24,=-LN(RAND())/B24,2.35276771287718
14nov.xls,toll,K24,=K23+J24,123.053953649379
14nov.xls,toll,L24,=(1/$J$4)*(1+AB23),10
14nov.xls,toll,M24,"=L24+MAX(K24,Y$10:Y23)",180.738410700958
14nov.xls,toll,N24,=K24,123.053953649379
14nov.xls,toll,O24,=M24-K24,57.6844570515794
14nov.xls,toll,P24,=N24-K24,0
14nov.xls,toll,Q24,"=A24-MATCH(K24,$M$9:M23,1)",5
14nov.xls,toll,R24,=-G24*(O24/3600),-0.126910243453998
14nov.xls,toll,S24,=-1*I24-(H24*(P24/3600)),-19.5
14nov.xls,toll,T24,=-H24*(O24/3600),-0.0200863403499527
14nov.xls,toll,U24,=T24-S24,19.47991365965
14nov.xls,toll,V24,=1/(1+EXP(U24)),3.46721671897991e-09
14nov.xls,toll,W24,=RAND(),0.0959694098549971
14nov.xls,toll,X24,"=IF(W24<V24,1,0)",0
14nov.xls,toll,Y24,=(M24*(1-X24)+N24*X24)*D24+M24*E24,180.738410700958
14nov.xls,toll,Z24,=((1-X24)*O24+X24*P24)*D24+E24*O24,57.6844570515794
14nov.xls,toll,AA24,"=IF(D24*X24>0,AA23,Q24)",5
14nov.xls,toll,AB24,=(X24*D24),0
14nov.xls,toll,AC24,=SUM(AB$10:AB23)/K24,0
14nov.xls,toll,AD24,=R24*E24+D24*(X24*S24+(1-X24)*T24),-0.126910243453998
14nov.xls,toll,AE24,=Z24,57.6844570515794
14nov.xls,toll,AF24,=E24*O24,57.6844570515794
14nov.xls,toll,AG24,=((1-X24)*O24+X24*P24)*D24,0
14nov.xls,toll,AH24,=D24*(LN(EXP(S24)+EXP(T24))),0
14nov.xls,toll,AJ24,=$J$5,10
14nov.xls,toll,AK24,"=AJ24+MAX(K24,AK$10:AK23)",180.738410700958
14nov.xls,toll,AL24,=AK24-K24,57.6844570515794
14nov.xls,toll,AM24,=-G24*AL24/3600,-0.126910243453998
14nov.xls,toll,AN24,=-H24*AL24/3600,-0.0200863403499527
14nov.xls,toll,AO24,=AM24*E24+AN24*D24,-0.126910243453998
14nov.xls,toll,AP24,=AL24*D24,0
14nov.xls,toll,AR24,=AN24*D24,0
14nov.xls,toll,AS24,=AH24-AR24,0
14nov.xls,toll,A25,=A24+1,16
14nov.xls,toll,B25,"=IF(A25<$N$4/3,0.1,(IF(A25>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C25,=RAND(),0.443043358183256
14nov.xls,toll,D25,"=IF((C25>$M$2),1,0)",0
14nov.xls,toll,E25,=1-D25,1
14nov.xls,toll,F25,=RAND(),0.926614326987691
14nov.xls,toll,G25,=7.75+F25*10,17.0161432698769
14nov.xls,toll,H25,"=LOGINV(F25,2.64,1.139)",73.1654874738253
14nov.xls,toll,J25,=-LN(RAND())/B25,1.51043603678037
14nov.xls,toll,K25,=K24+J25,124.564389686159
14nov.xls,toll,L25,=(1/$J$4)*(1+AB24),10
14nov.xls,toll,M25,"=L25+MAX(K25,Y$10:Y24)",190.738410700958
14nov.xls,toll,N25,=K25,124.564389686159
14nov.xls,toll,O25,=M25-K25,66.174021014799
14nov.xls,toll,P25,=N25-K25,0
14nov.xls,toll,Q25,"=A25-MATCH(K25,$M$9:M24,1)",6
14nov.xls,toll,R25,=-G25*(O25/3600),-0.312785172869907
14nov.xls,toll,S25,=-1*I25-(H25*(P25/3600)),-19.5
14nov.xls,toll,T25,=-H25*(O25/3600),-1.34490402934748
14nov.xls,toll,U25,=T25-S25,18.1550959706525
14nov.xls,toll,V25,=1/(1+EXP(U25)),1.30419339330595e-08
14nov.xls,toll,W25,=RAND(),0.481548055953517
14nov.xls,toll,X25,"=IF(W25<V25,1,0)",0
14nov.xls,toll,Y25,=(M25*(1-X25)+N25*X25)*D25+M25*E25,190.738410700958
14nov.xls,toll,Z25,=((1-X25)*O25+X25*P25)*D25+E25*O25,66.174021014799
14nov.xls,toll,AA25,"=IF(D25*X25>0,AA24,Q25)",6
14nov.xls,toll,AB25,=(X25*D25),0
14nov.xls,toll,AC25,=SUM(AB$10:AB24)/K25,0
14nov.xls,toll,AD25,=R25*E25+D25*(X25*S25+(1-X25)*T25),-0.312785172869907
14nov.xls,toll,AE25,=Z25,66.174021014799
14nov.xls,toll,AF25,=E25*O25,66.174021014799
14nov.xls,toll,AG25,=((1-X25)*O25+X25*P25)*D25,0
14nov.xls,toll,AH25,=D25*(LN(EXP(S25)+EXP(T25))),0
14nov.xls,toll,AJ25,=$J$5,10
14nov.xls,toll,AK25,"=AJ25+MAX(K25,AK$10:AK24)",190.738410700958
14nov.xls,toll,AL25,=AK25-K25,66.174021014799
14nov.xls,toll,AM25,=-G25*AL25/3600,-0.312785172869907
14nov.xls,toll,AN25,=-H25*AL25/3600,-1.34490402934748
14nov.xls,toll,AO25,=AM25*E25+AN25*D25,-0.312785172869907
14nov.xls,toll,AP25,=AL25*D25,0
14nov.xls,toll,AR25,=AN25*D25,0
14nov.xls,toll,AS25,=AH25-AR25,0
14nov.xls,toll,A26,=A25+1,17
14nov.xls,toll,B26,"=IF(A26<$N$4/3,0.1,(IF(A26>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C26,=RAND(),0.937182915727206
14nov.xls,toll,D26,"=IF((C26>$M$2),1,0)",1
14nov.xls,toll,E26,=1-D26,0
14nov.xls,toll,F26,=RAND(),0.444832007526727
14nov.xls,toll,G26,=7.75+F26*10,12.1983200752673
14nov.xls,toll,H26,"=LOGINV(F26,2.64,1.139)",11.9650183723402
14nov.xls,toll,J26,=-LN(RAND())/B26,4.66287323810976
14nov.xls,toll,K26,=K25+J26,129.227262924269
14nov.xls,toll,L26,=(1/$J$4)*(1+AB25),10
14nov.xls,toll,M26,"=L26+MAX(K26,Y$10:Y25)",200.738410700958
14nov.xls,toll,N26,=K26,129.227262924269
14nov.xls,toll,O26,=M26-K26,71.5111477766893
14nov.xls,toll,P26,=N26-K26,0
14nov.xls,toll,Q26,"=A26-MATCH(K26,$M$9:M25,1)",7
14nov.xls,toll,R26,=-G26*(O26/3600),-0.242309963758276
14nov.xls,toll,S26,=-1*I26-(H26*(P26/3600)),-19.5
14nov.xls,toll,T26,=-H26*(O26/3600),-0.237675610270895
14nov.xls,toll,U26,=T26-S26,19.2623243897291
14nov.xls,toll,V26,=1/(1+EXP(U26)),4.31001525221893e-09
14nov.xls,toll,W26,=RAND(),0.794823582266843
14nov.xls,toll,X26,"=IF(W26<V26,1,0)",0
14nov.xls,toll,Y26,=(M26*(1-X26)+N26*X26)*D26+M26*E26,200.738410700958
14nov.xls,toll,Z26,=((1-X26)*O26+X26*P26)*D26+E26*O26,71.5111477766893
14nov.xls,toll,AA26,"=IF(D26*X26>0,AA25,Q26)",7
14nov.xls,toll,AB26,=(X26*D26),0
14nov.xls,toll,AC26,=SUM(AB$10:AB25)/K26,0
14nov.xls,toll,AD26,=R26*E26+D26*(X26*S26+(1-X26)*T26),-0.237675610270895
14nov.xls,toll,AE26,=Z26,71.5111477766893
14nov.xls,toll,AF26,=E26*O26,0
14nov.xls,toll,AG26,=((1-X26)*O26+X26*P26)*D26,71.5111477766893
14nov.xls,toll,AH26,=D26*(LN(EXP(S26)+EXP(T26))),-0.23767560596088
14nov.xls,toll,AJ26,=$J$5,10
14nov.xls,toll,AK26,"=AJ26+MAX(K26,AK$10:AK25)",200.738410700958
14nov.xls,toll,AL26,=AK26-K26,71.5111477766893
14nov.xls,toll,AM26,=-G26*AL26/3600,-0.242309963758276
14nov.xls,toll,AN26,=-H26*AL26/3600,-0.237675610270895
14nov.xls,toll,AO26,=AM26*E26+AN26*D26,-0.237675610270895
14nov.xls,toll,AP26,=AL26*D26,71.5111477766893
14nov.xls,toll,AR26,=AN26*D26,-0.237675610270895
14nov.xls,toll,AS26,=AH26-AR26,4.31001517808838e-09
14nov.xls,toll,A27,=A26+1,18
14nov.xls,toll,B27,"=IF(A27<$N$4/3,0.1,(IF(A27>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C27,=RAND(),0.215872915446272
14nov.xls,toll,D27,"=IF((C27>$M$2),1,0)",0
14nov.xls,toll,E27,=1-D27,1
14nov.xls,toll,F27,=RAND(),0.992331488118167
14nov.xls,toll,G27,=7.75+F27*10,17.6733148811817
14nov.xls,toll,H27,"=LOGINV(F27,2.64,1.139)",221.694900363659
14nov.xls,toll,J27,=-LN(RAND())/B27,25.9720779987054
14nov.xls,toll,K27,=K26+J27,155.199340922974
14nov.xls,toll,L27,=(1/$J$4)*(1+AB26),10
14nov.xls,toll,M27,"=L27+MAX(K27,Y$10:Y26)",210.738410700958
14nov.xls,toll,N27,=K27,155.199340922974
14nov.xls,toll,O27,=M27-K27,55.5390697779839
14nov.xls,toll,P27,=N27-K27,0
14nov.xls,toll,Q27,"=A27-MATCH(K27,$M$9:M26,1)",5
14nov.xls,toll,R27,=-G27*(O27/3600),-0.272655407887286
14nov.xls,toll,S27,=-1*I27-(H27*(P27/3600)),-19.5
14nov.xls,toll,T27,=-H27*(O27/3600),-3.42020237242235
14nov.xls,toll,U27,=T27-S27,16.0797976275776
14nov.xls,toll,V27,=1/(1+EXP(U27)),1.03904073724512e-07
14nov.xls,toll,W27,=RAND(),0.400078565144771
14nov.xls,toll,X27,"=IF(W27<V27,1,0)",0
14nov.xls,toll,Y27,=(M27*(1-X27)+N27*X27)*D27+M27*E27,210.738410700958
14nov.xls,toll,Z27,=((1-X27)*O27+X27*P27)*D27+E27*O27,55.5390697779839
14nov.xls,toll,AA27,"=IF(D27*X27>0,AA26,Q27)",5
14nov.xls,toll,AB27,=(X27*D27),0
14nov.xls,toll,AC27,=SUM(AB$10:AB26)/K27,0
14nov.xls,toll,AD27,=R27*E27+D27*(X27*S27+(1-X27)*T27),-0.272655407887286
14nov.xls,toll,AE27,=Z27,55.5390697779839
14nov.xls,toll,AF27,=E27*O27,55.5390697779839
14nov.xls,toll,AG27,=((1-X27)*O27+X27*P27)*D27,0
14nov.xls,toll,AH27,=D27*(LN(EXP(S27)+EXP(T27))),0
14nov.xls,toll,AJ27,=$J$5,10
14nov.xls,toll,AK27,"=AJ27+MAX(K27,AK$10:AK26)",210.738410700958
14nov.xls,toll,AL27,=AK27-K27,55.5390697779839
14nov.xls,toll,AM27,=-G27*AL27/3600,-0.272655407887286
14nov.xls,toll,AN27,=-H27*AL27/3600,-3.42020237242235
14nov.xls,toll,AO27,=AM27*E27+AN27*D27,-0.272655407887286
14nov.xls,toll,AP27,=AL27*D27,0
14nov.xls,toll,AR27,=AN27*D27,0
14nov.xls,toll,AS27,=AH27-AR27,0
14nov.xls,toll,A28,=A27+1,19
14nov.xls,toll,B28,"=IF(A28<$N$4/3,0.1,(IF(A28>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C28,=RAND(),0.462651299631462
14nov.xls,toll,D28,"=IF((C28>$M$2),1,0)",0
14nov.xls,toll,E28,=1-D28,1
14nov.xls,toll,F28,=RAND(),0.461666237921579
14nov.xls,toll,G28,=7.75+F28*10,12.3666623792158
14nov.xls,toll,H28,"=LOGINV(F28,2.64,1.139)",12.5583557900498
14nov.xls,toll,J28,=-LN(RAND())/B28,3.5599681384988
14nov.xls,toll,K28,=K27+J28,158.759309061473
14nov.xls,toll,L28,=(1/$J$4)*(1+AB27),10
14nov.xls,toll,M28,"=L28+MAX(K28,Y$10:Y27)",220.738410700958
14nov.xls,toll,N28,=K28,158.759309061473
14nov.xls,toll,O28,=M28-K28,61.9791016394851
14nov.xls,toll,P28,=N28-K28,0
14nov.xls,toll,Q28,"=A28-MATCH(K28,$M$9:M27,1)",6
14nov.xls,toll,R28,=-G28*(O28/3600),-0.212909617928503
14nov.xls,toll,S28,=-1*I28-(H28*(P28/3600)),-19.5
14nov.xls,toll,T28,=-H28*(O28/3600),-0.216209891648975
14nov.xls,toll,U28,=T28-S28,19.283790108351
14nov.xls,toll,V28,=1/(1+EXP(U28)),4.21848358902647e-09
14nov.xls,toll,W28,=RAND(),0.612815965293601
14nov.xls,toll,X28,"=IF(W28<V28,1,0)",0
14nov.xls,toll,Y28,=(M28*(1-X28)+N28*X28)*D28+M28*E28,220.738410700958
14nov.xls,toll,Z28,=((1-X28)*O28+X28*P28)*D28+E28*O28,61.9791016394851
14nov.xls,toll,AA28,"=IF(D28*X28>0,AA27,Q28)",6
14nov.xls,toll,AB28,=(X28*D28),0
14nov.xls,toll,AC28,=SUM(AB$10:AB27)/K28,0
14nov.xls,toll,AD28,=R28*E28+D28*(X28*S28+(1-X28)*T28),-0.212909617928503
14nov.xls,toll,AE28,=Z28,61.9791016394851
14nov.xls,toll,AF28,=E28*O28,61.9791016394851
14nov.xls,toll,AG28,=((1-X28)*O28+X28*P28)*D28,0
14nov.xls,toll,AH28,=D28*(LN(EXP(S28)+EXP(T28))),0
14nov.xls,toll,AJ28,=$J$5,10
14nov.xls,toll,AK28,"=AJ28+MAX(K28,AK$10:AK27)",220.738410700958
14nov.xls,toll,AL28,=AK28-K28,61.9791016394851
14nov.xls,toll,AM28,=-G28*AL28/3600,-0.212909617928503
14nov.xls,toll,AN28,=-H28*AL28/3600,-0.216209891648975
14nov.xls,toll,AO28,=AM28*E28+AN28*D28,-0.212909617928503
14nov.xls,toll,AP28,=AL28*D28,0
14nov.xls,toll,AR28,=AN28*D28,0
14nov.xls,toll,AS28,=AH28-AR28,0
14nov.xls,toll,A29,=A28+1,20
14nov.xls,toll,B29,"=IF(A29<$N$4/3,0.1,(IF(A29>2*$N$4/3,0.05,0.12)))",0.1
14nov.xls,toll,C29,=RAND(),0.490311024388992
14nov.xls,toll,D29,"=IF((C29>$M$2),1,0)",0
14nov.xls,toll,E29,=1-D29,1
14nov.xls,toll,F29,=RAND(),0.926749844872631
14nov.xls,toll,G29,=7.75+F29*10,17.0174984487263
14nov.xls,toll,H29,"=LOGINV(F29,2.64,1.139)",73.246707986339
14nov.xls,toll,J29,=-LN(RAND())/B29,14.1675717050404
14nov.xls,toll,K29,=K28+J29,172.926880766513
14nov.xls,toll,L29,=(1/$J$4)*(1+AB28),10
14nov.xls,toll,M29,"=L29+MAX(K29,Y$10:Y28)",230.738410700958
14nov.xls,toll,N29,=K29,172.926880766513
14nov.xls,toll,O29,=M29-K29,57.8115299344447
14nov.xls,toll,P29,=N29-K29,0
14nov.xls,toll,Q29,"=A29-MATCH(K29,$M$9:M28,1)",5
14nov.xls,toll,R29,=-G29*(O29/3600),-0.273279894716085
14nov.xls,toll,S29,=-1*I29-(H29*(P29/3600)),-19.5
14nov.xls,toll,T29,=-H29*(O29/3600),-1.17625118093105
14nov.xls,toll,U29,=T29-S29,18.323748819069
14nov.xls,toll,V29,=1/(1+EXP(U29)),1.10178535476138e-08
14nov.xls,toll,W29,=RAND(),0.983342238430261
14nov.xls,toll,X29,"=IF(W29<V29,1,0)",0
14nov.xls,toll,Y29,=(M29*(1-X29)+N29*X29)*D29+M29*E29,230.738410700958
14nov.xls,toll,Z29,=((1-X29)*O29+X29*P29)*D29+E29*O29,57.8115299344447
14nov.xls,toll,AA29,"=IF(D29*X29>0,AA28,Q29)",5
14nov.xls,toll,AB29,=(X29*D29),0
14nov.xls,toll,AC29,=SUM(AB$10:AB28)/K29,0
14nov.xls,toll,AD29,=R29*E29+D29*(X29*S29+(1-X29)*T29),-0.273279894716085
14nov.xls,toll,AE29,=Z29,57.8115299344447
